date,min,max,pm25,q1,q3,stdev,count
2024-07-27T00:00:00.000Z,0.8,10.55,1.5,1.2,3.15,1.919,591
2024-07-28T00:00:00.000Z,0.93,2.33,1.38,1.23,1.5,0.204,590
2024-07-29T00:00:00.000Z,0.9,2.45,1.4,1.27,1.65,0.273,588
2024-07-30T00:00:00.000Z,0.8,21.02,1.38,1.17,1.6,1.355,559
2024-07-31T00:00:00.000Z,0.8,3.53,1.33,1.14,1.91,0.573,556
2024-08-01T00:00:00.000Z,0.7,2.47,1.52,1.1,1.7,0.35,570
2024-08-02T00:00:00.000Z,0.95,3.2,1.9,1.6,2.2,0.412,580
2024-08-03T00:00:00.000Z,1.3,5.88,4.43,2.08,4.95,1.418,577
2024-08-04T00:00:00.000Z,1.33,10.88,3.4,2.12,4.3,1.988,545
2024-08-05T00:00:00.000Z,0.6,2.17,1.1,0.95,1.35,0.288,538
2024-08-06T00:00:00.000Z,0.88,19.92,1.35,1.14,1.7,1.063,555
2024-08-07T00:00:00.000Z,1.63,4.18,2.5,2.2,3.05,0.552,554
2024-08-08T00:00:00.000Z,0.6,4.57,1.45,1.2,1.9,0.69,569
2024-08-09T00:00:00.000Z,1,4.72,1.7,1.5,2.04,0.568,544
2024-08-10T00:00:00.000Z,0.73,3.6,1.82,1.38,2.35,0.619,544
2024-08-11T00:00:00.000Z,0.4,3.88,1.14,0.75,2.52,0.911,575
2024-08-12T00:00:00.000Z,0.4,1.73,0.88,0.73,1.01,0.235,545
2024-08-13T00:00:00.000Z,0.38,1.6,0.7,0.6,0.8,0.164,549
2024-08-14T00:00:00.000Z,0.55,41.95,1.37,0.9,1.77,3.4,530
2024-08-15T00:00:00.000Z,0.95,10.57,3,1.5,4.72,2.783,471
2024-08-16T00:00:00.000Z,1.23,14.68,3.9,2.4,5.82,2.913,455
2024-08-17T00:00:00.000Z,0.52,1.98,1,0.9,1.17,0.208,534
2024-08-18T00:00:00.000Z,0.56,2.17,1.02,0.9,1.2,0.27,537
2024-08-19T00:00:00.000Z,1.1,6.5,3.1,2.35,4.3,1.198,543
2024-08-20T00:00:00.000Z,1.73,11.38,6.47,2.58,8.02,2.666,538
2024-08-21T00:00:00.000Z,0.4,9.18,1.2,0.9,5.14,2.315,541
2024-08-22T00:00:00.000Z,0.55,3.17,1.38,1.1,1.83,0.547,550
2024-08-23T00:00:00.000Z,1.35,4.78,2.54,2.1,3,0.713,547
